Datetime,Close,High,Low,Open,Volume
2026-05-29 09:30:00-04:00,314.3511047363281,315.0,311.5,311.7749938964844,3159685
2026-05-29 09:35:00-04:00,314.19000244140625,314.67999267578125,313.6499938964844,314.3999938964844,684028
2026-05-29 09:40:00-04:00,314.0199890136719,314.9599914550781,313.7200012207031,314.19000244140625,638497
2026-05-29 09:45:00-04:00,313.3900146484375,314.17999267578125,312.8800964355469,314.010009765625,527120
2026-05-29 09:50:00-04:00,313.3599853515625,313.57000732421875,313.05999755859375,313.3500061035156,379012
2026-05-29 09:55:00-04:00,313.4849853515625,313.55999755859375,313.17999267578125,313.3550109863281,435332
2026-05-29 10:00:00-04:00,313.4800109863281,313.739990234375,313.1499938964844,313.4800109863281,420526
2026-05-29 10:05:00-04:00,312.9599914550781,313.4800109863281,312.82000732421875,313.4800109863281,407273
2026-05-29 10:10:00-04:00,313.30999755859375,313.4100036621094,312.8999938964844,312.9700012207031,400418
2026-05-29 10:15:00-04:00,313.0150146484375,313.35101318359375,312.81988525390625,313.29998779296875,342207
2026-05-29 10:20:00-04:00,313.3900146484375,313.6000061035156,312.8900146484375,313.0199890136719,488144
2026-05-29 10:25:00-04:00,313.67498779296875,313.8999938964844,313.2701110839844,313.3999938964844,572223
2026-05-29 10:30:00-04:00,313.8550109863281,314.05999755859375,313.5,313.6600036621094,473842
2026-05-29 10:35:00-04:00,313.4100036621094,313.9750061035156,313.3299865722656,313.8550109863281,442832
2026-05-29 10:40:00-04:00,312.9949951171875,313.7300109863281,312.8999938964844,313.4200134277344,493542
2026-05-29 10:45:00-04:00,312.239990234375,313.0,312.1400146484375,313.0,631967
2026-05-29 10:50:00-04:00,311.9599914550781,312.5281066894531,311.8599853515625,312.239990234375,519719
2026-05-29 10:55:00-04:00,311.44000244140625,312.1499938964844,311.1449890136719,311.960693359375,632636
2026-05-29 11:00:00-04:00,310.6700134277344,311.4700012207031,310.6199951171875,311.3599853515625,572844
2026-05-29 11:05:00-04:00,310.92498779296875,310.94500732421875,310.4200134277344,310.6700134277344,568345
2026-05-29 11:10:00-04:00,310.8349914550781,310.9599914550781,310.4800109863281,310.9219970703125,452839
2026-05-29 11:15:00-04:00,311.6050109863281,311.75,310.8301086425781,310.8500061035156,389035
2026-05-29 11:20:00-04:00,311.54998779296875,311.75,311.4200134277344,311.6000061035156,297175
2026-05-29 11:25:00-04:00,311.79998779296875,312.0,311.2705993652344,311.5299987792969,351482
2026-05-29 11:30:00-04:00,311.7850036621094,311.92999267578125,311.6700134277344,311.8299865722656,204897
2026-05-29 11:35:00-04:00,311.7699890136719,312.0199890136719,311.6000061035156,311.7699890136719,210955
2026-05-29 11:40:00-04:00,311.2900085449219,311.989990234375,311.239990234375,311.739990234375,290091
2026-05-29 11:45:00-04:00,311.2300109863281,311.364990234375,310.9599914550781,311.2900085449219,295567
2026-05-29 11:50:00-04:00,311.0,311.25,310.90008544921875,311.2349853515625,275494
2026-05-29 11:55:00-04:00,310.5799865722656,311.2200012207031,310.5799865722656,310.989990234375,342332
2026-05-29 12:00:00-04:00,311.1300048828125,311.2799987792969,310.45001220703125,310.6000061035156,282549
2026-05-29 12:05:00-04:00,311.0849914550781,311.19000244140625,310.989990234375,311.1199951171875,155411
2026-05-29 12:10:00-04:00,311.1326904296875,311.35980224609375,311.05999755859375,311.0899963378906,184451
2026-05-29 12:15:00-04:00,311.1351013183594,311.2200012207031,310.9549865722656,311.135009765625,167182
2026-05-29 12:20:00-04:00,311.114990234375,311.489990234375,311.0281066894531,311.135009765625,202179
2026-05-29 12:25:00-04:00,311.1900939941406,311.2850036621094,310.864990234375,311.114990234375,178871
2026-05-29 12:30:00-04:00,311.4599914550781,311.5899963378906,311.05999755859375,311.20001220703125,237443
2026-05-29 12:35:00-04:00,311.6400146484375,311.69000244140625,311.3800048828125,311.44500732421875,209718
2026-05-29 12:40:00-04:00,311.3999938964844,311.68499755859375,311.3500061035156,311.6400146484375,150428
2026-05-29 12:45:00-04:00,311.25,311.4200134277344,311.20001220703125,311.3999938964844,144820
2026-05-29 12:50:00-04:00,311.07000732421875,311.29998779296875,310.9700012207031,311.260009765625,155383
2026-05-29 12:55:00-04:00,311.0799865722656,311.1304016113281,310.8500061035156,311.07501220703125,155480
2026-05-29 13:00:00-04:00,310.68499755859375,311.1000061035156,310.67999267578125,311.0899963378906,156995
2026-05-29 13:05:00-04:00,310.67999267578125,310.80999755859375,310.5884094238281,310.68499755859375,479949
2026-05-29 13:10:00-04:00,310.70001220703125,310.7200012207031,310.3999938964844,310.68499755859375,537985
2026-05-29 13:15:00-04:00,310.3500061035156,310.739990234375,310.30999755859375,310.7099914550781,197583
2026-05-29 13:20:00-04:00,310.489990234375,310.6199951171875,310.20001220703125,310.3599853515625,314920
2026-05-29 13:25:00-04:00,310.4200134277344,310.55010986328125,310.30999755859375,310.4801025390625,620202
2026-05-29 13:30:00-04:00,310.1700134277344,310.55999755859375,310.05999755859375,310.4200134277344,388822
2026-05-29 13:35:00-04:00,310.0,310.2449951171875,309.9100036621094,310.17999267578125,336972
2026-05-29 13:40:00-04:00,310.0450134277344,310.19000244140625,309.9100036621094,309.9949951171875,268924
2026-05-29 13:45:00-04:00,309.8500061035156,310.1199951171875,309.82000732421875,310.0400085449219,354220
2026-05-29 13:50:00-04:00,309.87969970703125,310.05499267578125,309.77191162109375,309.8599853515625,252509
2026-05-29 13:55:00-04:00,309.57000732421875,309.9599914550781,309.5299987792969,309.875,286339
2026-05-29 14:00:00-04:00,309.8301086425781,310.05999755859375,309.5299987792969,309.57000732421875,379089
2026-05-29 14:05:00-04:00,310.2200012207031,310.2699890136719,309.79998779296875,309.80999755859375,434271
2026-05-29 14:10:00-04:00,310.090087890625,310.2749938964844,309.9800109863281,310.2200012207031,196522
2026-05-29 14:15:00-04:00,310.25030517578125,310.260009765625,310.0350036621094,310.1099853515625,148015
2026-05-29 14:20:00-04:00,310.1199951171875,310.2749938964844,310.05999755859375,310.2550048828125,197765
2026-05-29 14:25:00-04:00,310.260009765625,310.3599853515625,310.07000732421875,310.114990234375,236074
2026-05-29 14:30:00-04:00,310.6199951171875,310.6416931152344,310.25,310.260009765625,615007
2026-05-29 14:35:00-04:00,310.42498779296875,310.69000244140625,310.3999938964844,310.625,178270
2026-05-29 14:40:00-04:00,310.57000732421875,310.6400146484375,310.3599853515625,310.4200134277344,178977
2026-05-29 14:45:00-04:00,310.44000244140625,310.5899963378906,310.2099914550781,310.5799865722656,180576
2026-05-29 14:50:00-04:00,310.5299072265625,310.55999755859375,310.3500061035156,310.44000244140625,155105
2026-05-29 14:55:00-04:00,310.5799865722656,310.7699890136719,310.5,310.5201110839844,199289
2026-05-29 15:00:00-04:00,311.03509521484375,311.1000061035156,310.5799865722656,310.5799865722656,298346
2026-05-29 15:05:00-04:00,311.2099914550781,311.4559020996094,311.0350036621094,311.0350036621094,1155529
2026-05-29 15:10:00-04:00,311.5799865722656,311.6300048828125,311.1700134277344,311.2200012207031,253206
2026-05-29 15:15:00-04:00,311.2799987792969,311.5899963378906,311.2149963378906,311.5690002441406,290997
2026-05-29 15:20:00-04:00,311.42999267578125,311.4700012207031,310.8949890136719,311.2850036621094,314822
2026-05-29 15:25:00-04:00,311.44500732421875,311.6300048828125,311.3299865722656,311.43499755859375,225632
2026-05-29 15:30:00-04:00,311.7049865722656,311.7300109863281,311.3599853515625,311.45001220703125,282976
2026-05-29 15:35:00-04:00,311.8900146484375,311.989990234375,311.57049560546875,311.7200012207031,397472
2026-05-29 15:40:00-04:00,311.739990234375,311.95001220703125,311.6499938964844,311.885009765625,377567
2026-05-29 15:45:00-04:00,311.7250061035156,311.8800048828125,311.5899963378906,311.760009765625,389084
2026-05-29 15:50:00-04:00,312.7900085449219,313.1099853515625,311.7200012207031,311.7250061035156,1892041
2026-05-29 15:55:00-04:00,312.07000732421875,312.82000732421875,311.82000732421875,312.7799987792969,1984558
2026-06-01 09:30:00-04:00,310.0299987792969,310.67999267578125,308.5,309.5350036621094,3861073
2026-06-01 09:35:00-04:00,309.8799133300781,310.92999267578125,309.5899963378906,310.010009765625,717238
2026-06-01 09:40:00-04:00,309.5255126953125,310.1000061035156,309.1600036621094,309.8500061035156,633466
2026-06-01 09:45:00-04:00,310.1199951171875,310.29998779296875,309.2799987792969,309.54998779296875,575764
2026-06-01 09:50:00-04:00,309.3999938964844,310.6199951171875,309.3399963378906,310.1499938964844,631506
2026-06-01 09:55:00-04:00,310.0400085449219,310.4100036621094,309.1499938964844,309.40008544921875,523833
2026-06-01 10:00:00-04:00,309.19000244140625,310.25,309.1199951171875,310.0799865722656,623325
2026-06-01 10:05:00-04:00,309.7950134277344,310.1199951171875,309.1449890136719,309.1899108886719,580451
2026-06-01 10:10:00-04:00,309.7090148925781,309.82000732421875,309.1700134277344,309.82000732421875,445256
2026-06-01 10:15:00-04:00,309.6099853515625,310.1499938964844,309.55999755859375,309.70001220703125,507673
2026-06-01 10:20:00-04:00,308.9798889160156,309.94989013671875,308.9599914550781,309.6199951171875,498902
2026-06-01 10:25:00-04:00,307.8399963378906,308.9800109863281,307.79998779296875,308.9750061035156,576712
2026-06-01 10:30:00-04:00,307.5950012207031,308.4700012207031,307.5899963378906,307.80999755859375,662415
2026-06-01 10:35:00-04:00,307.6099853515625,308.0799865722656,307.54998779296875,307.6000061035156,565304
2026-06-01 10:40:00-04:00,307.79998779296875,307.80999755859375,307.3500061035156,307.6099853515625,469652
2026-06-01 10:45:00-04:00,306.84600830078125,307.8299865722656,306.6099853515625,307.8299865722656,600247
2026-06-01 10:50:00-04:00,306.8533935546875,306.9800109863281,306.57000732421875,306.8114929199219,721320
2026-06-01 10:55:00-04:00,306.9700012207031,307.125,306.55999755859375,306.8500061035156,415123
2026-06-01 11:00:00-04:00,307.260009765625,307.42999267578125,306.8900146484375,306.9700012207031,365586
2026-06-01 11:05:00-04:00,306.94000244140625,307.5386047363281,306.93499755859375,307.239990234375,389285
2026-06-01 11:10:00-04:00,306.80999755859375,306.9898986816406,306.29998779296875,306.95001220703125,561422
2026-06-01 11:15:00-04:00,306.6499938964844,307.0899963378906,306.5199890136719,306.83990478515625,339366
2026-06-01 11:20:00-04:00,306.57000732421875,306.7300109863281,306.4700012207031,306.6499938964844,295071
2026-06-01 11:25:00-04:00,306.5751037597656,306.73748779296875,306.4700012207031,306.5899963378906,306215
2026-06-01 11:30:00-04:00,307.0,307.1700134277344,306.5199890136719,306.55999755859375,527259
2026-06-01 11:35:00-04:00,306.9150085449219,307.17999267578125,306.75,306.9901123046875,576225
2026-06-01 11:40:00-04:00,306.79998779296875,307.260009765625,306.7300109863281,306.9100036621094,381863
2026-06-01 11:45:00-04:00,306.6499938964844,307.0400085449219,306.4800109863281,306.80499267578125,484422
2026-06-01 11:50:00-04:00,306.7699890136719,306.82000732421875,306.45001220703125,306.6549987792969,252118
2026-06-01 11:55:00-04:00,306.8399963378906,307.0,306.760009765625,306.7699890136719,219692
2026-06-01 12:00:00-04:00,306.8525085449219,306.9800109863281,306.7900085449219,306.8299865722656,202624
2026-06-01 12:05:00-04:00,306.7900085449219,306.8800048828125,306.6099853515625,306.8500061035156,305511
2026-06-01 12:10:00-04:00,306.0600891113281,306.7926940917969,306.05999755859375,306.7900085449219,311909
2026-06-01 12:15:00-04:00,305.9750061035156,306.2200012207031,305.7250061035156,306.05999755859375,402286
2026-06-01 12:20:00-04:00,305.7850036621094,306.0199890136719,305.635009765625,305.9750061035156,251600
2026-06-01 12:25:00-04:00,305.7200012207031,305.79998779296875,305.489990234375,305.7799987792969,256301
2026-06-01 12:30:00-04:00,306.0198974609375,306.20001220703125,305.6499938964844,305.739990234375,336029
2026-06-01 12:35:00-04:00,305.80999755859375,306.0299987792969,305.7500915527344,306.0,218309
2026-06-01 12:40:00-04:00,306.07000732421875,306.14898681640625,305.8200988769531,305.8299865722656,207425
2026-06-01 12:45:00-04:00,306.05999755859375,306.1199951171875,305.8949890136719,306.07000732421875,208326
2026-06-01 12:50:00-04:00,306.2449951171875,306.3800048828125,306.0,306.05499267578125,727557
2026-06-01 12:55:00-04:00,306.19500732421875,306.5299987792969,306.010009765625,306.2699890136719,284428
2026-06-01 13:00:00-04:00,305.70001220703125,306.25,305.4700012207031,306.2200012207031,290726
2026-06-01 13:05:00-04:00,305.1099853515625,305.760009765625,305.0299987792969,305.70001220703125,366159
2026-06-01 13:10:00-04:00,305.7300109863281,305.7799987792969,305.0899963378906,305.106201171875,270167
2026-06-01 13:15:00-04:00,305.29998779296875,305.739990234375,305.25,305.7300109863281,246051
2026-06-01 13:20:00-04:00,305.6400146484375,305.6600036621094,305.25,305.2699890136719,225760
2026-06-01 13:25:00-04:00,306.4700012207031,306.510009765625,305.6199951171875,305.6300048828125,324898
2026-06-01 13:30:00-04:00,306.5199890136719,306.6300048828125,306.30999755859375,306.5199890136719,249533
2026-06-01 13:35:00-04:00,307.0400085449219,307.1600036621094,306.4700012207031,306.5199890136719,416588
2026-06-01 13:40:00-04:00,307.7900085449219,308.0199890136719,306.94000244140625,307.0350036621094,562590
2026-06-01 13:45:00-04:00,307.8500061035156,307.9200134277344,307.53009033203125,307.7900085449219,472149
2026-06-01 13:50:00-04:00,308.14599609375,308.3999938964844,307.8599853515625,307.8599853515625,454088
2026-06-01 13:55:00-04:00,307.760009765625,308.20001220703125,307.7250061035156,308.1549987792969,343600
2026-06-01 14:00:00-04:00,307.67498779296875,307.79998779296875,307.57000732421875,307.7699890136719,189289
2026-06-01 14:05:00-04:00,307.510009765625,307.7799072265625,307.3800048828125,307.67999267578125,230531
2026-06-01 14:10:00-04:00,307.4750061035156,307.6300048828125,307.2900085449219,307.5,226994
2026-06-01 14:15:00-04:00,307.5799865722656,307.6199951171875,307.385009765625,307.489990234375,161653
2026-06-01 14:20:00-04:00,307.75,307.75,307.48748779296875,307.5799865722656,188915
2026-06-01 14:25:00-04:00,307.8699951171875,307.95001220703125,307.67010498046875,307.739990234375,272566
2026-06-01 14:30:00-04:00,307.864990234375,308.32501220703125,307.7940979003906,307.864990234375,445899
2026-06-01 14:35:00-04:00,307.677490234375,307.9049987792969,307.614990234375,307.8500061035156,299855
2026-06-01 14:40:00-04:00,307.8700866699219,307.95001220703125,307.6199951171875,307.7099914550781,259217
2026-06-01 14:45:00-04:00,307.79998779296875,308.0,307.6000061035156,307.8800048828125,281286
2026-06-01 14:50:00-04:00,307.57000732421875,307.82000732421875,307.3299865722656,307.79998779296875,250729
2026-06-01 14:55:00-04:00,307.55499267578125,307.75,307.5199890136719,307.57000732421875,290704
2026-06-01 15:00:00-04:00,307.6300048828125,307.7900085449219,307.4800109863281,307.54998779296875,295902
2026-06-01 15:05:00-04:00,307.9200134277344,307.96990966796875,307.4901123046875,307.625,378698
2026-06-01 15:10:00-04:00,307.5450134277344,308.04998779296875,307.5450134277344,307.92498779296875,385191
2026-06-01 15:15:00-04:00,307.70001220703125,307.7300109863281,307.43499755859375,307.5450134277344,366088
2026-06-01 15:20:00-04:00,307.80999755859375,307.9700012207031,307.6400146484375,307.7001037597656,381972
2026-06-01 15:25:00-04:00,307.42999267578125,307.8341979980469,307.3599853515625,307.80999755859375,312917
2026-06-01 15:30:00-04:00,307.7550048828125,307.7799987792969,307.3500061035156,307.43499755859375,412737
2026-06-01 15:35:00-04:00,307.8399963378906,308.0400085449219,307.6300048828125,307.760009765625,379201
2026-06-01 15:40:00-04:00,307.7300109863281,307.8500061035156,307.55499267578125,307.8299865722656,417011
2026-06-01 15:45:00-04:00,307.5299987792969,307.8299865722656,307.3999938964844,307.7300109863281,449671
2026-06-01 15:50:00-04:00,306.409912109375,307.625,306.1000061035156,307.5400085449219,888035
2026-06-01 15:55:00-04:00,306.32000732421875,306.4800109863281,305.909912109375,306.3999938964844,2715281
2026-06-02 09:30:00-04:00,309.654296875,309.8900146484375,306.7200012207031,307.4599914550781,2288506
2026-06-02 09:35:00-04:00,308.57000732421875,309.7298889160156,308.12200927734375,309.6300048828125,788287
2026-06-02 09:40:00-04:00,309.1199951171875,309.2349853515625,308.30999755859375,308.54998779296875,505048
2026-06-02 09:45:00-04:00,309.0199890136719,309.3500061035156,308.3349914550781,309.1099853515625,570454
2026-06-02 09:50:00-04:00,309.010009765625,309.135009765625,308.2616882324219,309.0199890136719,454115
2026-06-02 09:55:00-04:00,309.07000732421875,309.3399963378906,308.9700012207031,309.0199890136719,383920
2026-06-02 10:00:00-04:00,308.8587951660156,309.4800109863281,308.54998779296875,309.04998779296875,342178
2026-06-02 10:05:00-04:00,308.8299865722656,309.1199951171875,308.5400085449219,308.8450012207031,333225
2026-06-02 10:10:00-04:00,308.6499938964844,309.3699951171875,308.5350036621094,308.8500061035156,348074
2026-06-02 10:15:00-04:00,309.3349914550781,309.3500061035156,308.6199951171875,308.635986328125,381671
2026-06-02 10:20:00-04:00,309.6300048828125,310.0400085449219,309.2799987792969,309.3349914550781,604681
2026-06-02 10:25:00-04:00,310.3399963378906,310.4700012207031,309.5199890136719,309.625,411500
2026-06-02 10:30:00-04:00,310.25,310.45001220703125,309.9599914550781,310.375,430618
2026-06-02 10:35:00-04:00,310.19000244140625,310.2900085449219,310.06500244140625,310.2449951171875,240163
2026-06-02 10:40:00-04:00,309.760009765625,310.3949890136719,309.67999267578125,310.17999267578125,373462
2026-06-02 10:45:00-04:00,309.840087890625,309.9100036621094,309.260009765625,309.7799987792969,318692
2026-06-02 10:50:00-04:00,310.2749938964844,310.6199951171875,309.7900085449219,309.8450012207031,480160
2026-06-02 10:55:00-04:00,310.510009765625,310.760009765625,310.1600036621094,310.2900085449219,327934
2026-06-02 11:00:00-04:00,310.7900085449219,310.875,310.4200134277344,310.54998779296875,329766
2026-06-02 11:05:00-04:00,311.9649963378906,312.1098937988281,310.7200012207031,310.7699890136719,581409
2026-06-02 11:10:00-04:00,311.9750061035156,312.2699890136719,311.7049865722656,311.9700012207031,567820
2026-06-02 11:15:00-04:00,312.17999267578125,312.31500244140625,311.7300109863281,311.9700012207031,355309
2026-06-02 11:20:00-04:00,312.8900146484375,312.92999267578125,312.1099853515625,312.17999267578125,514798
2026-06-02 11:25:00-04:00,312.7099914550781,312.9100036621094,312.44000244140625,312.8800048828125,375304
2026-06-02 11:30:00-04:00,312.5,312.79901123046875,312.43011474609375,312.70001220703125,303641
2026-06-02 11:35:00-04:00,312.739990234375,312.8999938964844,312.3599853515625,312.49200439453125,355796
2026-06-02 11:40:00-04:00,312.8800048828125,313.0299987792969,312.57000732421875,312.739990234375,466615
2026-06-02 11:45:00-04:00,312.8299865722656,312.8900146484375,312.45001220703125,312.8800048828125,279790
2026-06-02 11:50:00-04:00,312.7200012207031,313.1499938964844,312.6099853515625,312.82501220703125,415883
2026-06-02 11:55:00-04:00,312.42498779296875,312.8999938964844,312.3514099121094,312.7149963378906,344129
2026-06-02 12:00:00-04:00,312.760009765625,312.80999755859375,312.3900146484375,312.4200134277344,236363
2026-06-02 12:05:00-04:00,312.489990234375,312.8599853515625,312.3949890136719,312.7650146484375,236751
2026-06-02 12:10:00-04:00,312.4960021972656,312.5840148925781,312.10009765625,312.4949951171875,311480
2026-06-02 12:15:00-04:00,312.20001220703125,312.57000732421875,312.114990234375,312.5,255629
2026-06-02 12:20:00-04:00,312.3299865722656,312.3450012207031,312.04998779296875,312.20001220703125,183165
2026-06-02 12:25:00-04:00,312.489990234375,312.4949951171875,312.0400085449219,312.32501220703125,228418
2026-06-02 12:30:00-04:00,312.19000244140625,312.5599060058594,312.19000244140625,312.4800109863281,270644
2026-06-02 12:35:00-04:00,312.21600341796875,312.260009765625,311.8999938964844,312.17999267578125,251102
